"","Year","Month","Day","Sentiment","Count","Avg_Per"
"218","2020",4,10,"neutral",44164,0.0914281123072074
"219","2020",4,10,"positive",26433,0.0556523771752613
"220","2020",4,11,"negative",412631,0.847515655273719
"221","2020",4,11,"neutral",47551,0.0985398251177391
"222","2020",4,11,"positive",25876,0.0539445196085414
"223","2020",4,12,"negative",450951,0.852208791883675
"224","2020",4,12,"neutral",49291,0.0927502481452792
"225","2020",4,12,"positive",28356,0.0550409599710453
"226","2020",4,13,"negative",424274,0.845796374562473
"227","2020",4,13,"neutral",48197,0.0973112437791868
"228","2020",4,13,"positive",28064,0.05689238165834
"229","2020",4,14,"negative",393946,0.844615267774898
"230","2020",4,14,"neutral",45364,0.0980953402016932
"231","2020",4,14,"positive",26182,0.0572893920234087
"232","2020",4,15,"negative",404207,0.851484058783834
"233","2020",4,15,"neutral",43191,0.0909934019505459
"234","2020",4,15,"positive",27073,0.0575225392656198
"235","2020",4,16,"negative",405970,0.85091496756131
"236","2020",4,16,"neutral",43862,0.0915742266210001
"237","2020",4,16,"positive",26962,0.0575108058176899
"238","2020",4,17,"negative",377883,0.847017868671471
"239","2020",4,17,"neutral",41799,0.0927792856393917
"240","2020",4,17,"positive",26739,0.0602028456891374
"241","2020",4,18,"negative",279412,0.834473550286064
"242","2020",4,18,"neutral",34342,0.101367076517931
"243","2020",4,18,"positive",21300,0.0641593731960048
"244","2020",4,19,"negative",369450,0.840155572641439
"245","2020",4,19,"neutral",41912,0.0950015845585333
"246","2020",4,19,"positive",27832,0.0648428428000275
"247","2020",4,20,"negative",377497,0.848251457799154
"248","2020",4,20,"neutral",43352,0.0960302661385274
"249","2020",4,20,"positive",24289,0.0557182760623186
"250","2020",4,22,"negative",368626,0.843097260690071
"251","2020",4,22,"neutral",39976,0.0914675139028219
"252","2020",4,22,"positive",28317,0.0654352254071069
"253","2020",4,23,"negative",314179,0.83179337686993
"254","2020",4,23,"neutral",37093,0.0985665179619809
"255","2020",4,23,"positive",26367,0.0696401051680894
"256","2020",4,24,"negative",262754,0.840028348861339
"257","2020",4,24,"neutral",29877,0.0954818059385447
"258","2020",4,24,"positive",19587,0.0644898452001158
"259","2020",4,25,"negative",343061,0.849893879697673
"260","2020",4,25,"neutral",36365,0.0903053175052914
"261","2020",4,25,"positive",23149,0.0598008027970353
"262","2020",4,26,"negative",342227,0.852045987969625
"263","2020",4,26,"neutral",36096,0.0897698483728877
"264","2020",4,26,"positive",23452,0.0581841636574869
"265","2020",4,27,"negative",323815,0.849057710761946
"266","2020",4,27,"neutral",35756,0.0930770883999899
"267","2020",4,27,"positive",22102,0.057865200838064
"268","2020",4,28,"negative",235769,0.842224181948546
"269","2020",4,28,"neutral",28357,0.103832327413207
"270","2020",4,28,"positive",15449,0.0539434906382466
"271","2020",4,29,"negative",229366,0.838117879840225
"272","2020",4,29,"neutral",26942,0.101726852183061
"273","2020",4,29,"positive",15536,0.0601552679767138
"274","2020",4,30,"negative",336736,0.841801155285968
"275","2020",4,30,"neutral",39071,0.0973259636242541
"276","2020",4,30,"positive",24104,0.0608728810897776
"277","2020",5,1,"negative",299551,0.848113850933369
"278","2020",5,1,"neutral",33815,0.0947346947589923
"279","2020",5,1,"positive",19805,0.0571514543076384
"280","2020",5,2,"negative",336677,0.841188924607892
"281","2020",5,2,"neutral",40472,0.100575681691135
"282","2020",5,2,"positive",22628,0.0582353937009731
"283","2020",5,3,"negative",337846,0.851738734415908
"284","2020",5,3,"neutral",40768,0.100189304188856
"285","2020",5,3,"positive",18928,0.0480719613952362
"286","2020",5,4,"negative",314688,0.840439085210788
"287","2020",5,4,"neutral",38906,0.102879426666581
"288","2020",5,4,"positive",21010,0.0566814881226311
"289","2020",5,5,"negative",180157,0.825013090130981
"290","2020",5,5,"neutral",24663,0.11278750564072
"291","2020",5,5,"positive",12951,0.0621994042282995
"292","2020",5,6,"negative",296784,0.832616159004129
"293","2020",5,6,"neutral",38038,0.105245736026655
"294","2020",5,6,"positive",21525,0.062138104969216
"295","2020",5,7,"negative",328535,0.833640750391106
"296","2020",5,7,"neutral",40964,0.102586753397709
"297","2020",5,7,"positive",24970,0.0637724962111848
"298","2020",5,8,"negative",338396,0.831024961256643
"299","2020",5,8,"neutral",42785,0.105425768768064
"300","2020",5,8,"positive",25255,0.0635492699752923
"301","2020",5,9,"negative",294714,0.813474557645884
"302","2020",5,9,"neutral",44074,0.122688452723661
"303","2020",5,9,"positive",22807,0.0638369896304551
"304","2020",5,10,"negative",287745,0.832972232556212
"305","2020",5,10,"neutral",37924,0.109709595752788
"306","2020",5,10,"positive",19603,0.0573181716910004
"307","2020",5,11,"negative",317824,0.838032619801002
"308","2020",5,11,"neutral",39129,0.103313687726579
"309","2020",5,11,"positive",21920,0.058653692472419
"310","2020",5,12,"negative",298804,0.839956426680505
"311","2020",5,12,"neutral",36639,0.102301358916313
"312","2020",5,12,"positive",20396,0.0577422144031827
"313","2020",5,13,"negative",329594,0.83240225447815
"314","2020",5,13,"neutral",42693,0.105360670557196
"315","2020",5,13,"positive",24256,0.0622370749646547
"316","2020",5,14,"negative",349249,0.843465852745243
"317","2020",5,14,"neutral",40649,0.096596733838984
"318","2020",5,14,"positive",24733,0.0599374134157733
"319","2020",5,15,"negative",345912,0.839532006230183
"320","2020",5,15,"neutral",37011,0.0891851434018377
"321","2020",5,15,"positive",28457,0.0712828503679791
"322","2020",5,16,"negative",382029,0.84584396535623
"323","2020",5,16,"neutral",44993,0.0971099818682686
"324","2020",5,16,"positive",25527,0.0570460527755014
"325","2020",5,17,"negative",382239,0.841984596258482
"326","2020",5,17,"neutral",44070,0.0971111869645924
"327","2020",5,17,"positive",26832,0.0609042167769256
"328","2020",5,18,"negative",346326,0.817706509993498
"329","2020",5,18,"neutral",38875,0.0913156401822343
"330","2020",5,18,"positive",36978,0.0909778498242675
"331","2020",5,19,"negative",345701,0.835717708681012
"332","2020",5,19,"neutral",39843,0.0960598663024514
"333","2020",5,19,"positive",27250,0.068222425016537
"334","2020",5,20,"negative",325983,0.840090361362135
"335","2020",5,20,"neutral",38927,0.100554119590444
"336","2020",5,20,"positive",22460,0.0593555190474213
"337","2020",5,21,"negative",331337,0.830263488877798
"338","2020",5,21,"neutral",43729,0.111585521622916
"339","2020",5,21,"positive",22489,0.0581509894992856
"340","2020",5,22,"negative",313293,0.823612494390864
"341","2020",5,22,"neutral",42575,0.113617701546445
"342","2020",5,22,"positive",23111,0.0627698040626903
"343","2020",5,23,"negative",354345,0.831978247386651
"344","2020",5,23,"neutral",47106,0.108814539626616
"345","2020",5,23,"positive",24454,0.0592072129867332
"346","2020",5,24,"negative",334683,0.846326823329428
"347","2020",5,24,"neutral",37184,0.0941982016583539
"348","2020",5,24,"positive",22823,0.0594749750122183
"349","2020",5,25,"negative",345805,0.834828779647557
"350","2020",5,25,"neutral",41098,0.0987191843929794
"351","2020",5,25,"positive",27126,0.066452035959464
"352","2020",5,26,"negative",374528,0.836203719461373
"353","2020",5,26,"neutral",45217,0.100656653139896
"354","2020",5,26,"positive",27322,0.0631396273987312
"355","2020",5,27,"negative",387500,0.843976776761221
"356","2020",5,27,"neutral",43352,0.0932816862017668
"357","2020",5,27,"positive",28385,0.0627415370370118
"358","2020",5,28,"negative",314829,0.842753196443673
"359","2020",5,28,"neutral",36699,0.0986004047466084
"360","2020",5,28,"positive",21223,0.0586463988097186
"361","2020",5,29,"negative",318404,0.843667070816568
"362","2020",5,29,"neutral",38702,0.100376760142291
"363","2020",5,29,"positive",20881,0.055956169041141
"364","2020",5,30,"negative",352155,0.822156636416594
"365","2020",5,30,"neutral",45991,0.108124365592039
"366","2020",5,30,"positive",29529,0.0697189979913674
"367","2020",5,31,"negative",337605,0.83180006369372
"368","2020",5,31,"neutral",42192,0.104601868543751
"369","2020",5,31,"positive",24276,0.0635980677625293
"370","2020",6,1,"negative",430161,0.818441191521357
"371","2020",6,1,"neutral",64397,0.122218799802301
"372","2020",6,1,"positive",31823,0.0593400086763419
"373","2020",6,2,"negative",355288,0.845277997533787
"374","2020",6,2,"neutral",40368,0.0935665848076603
"375","2020",6,2,"positive",25477,0.0611554176585532
"376","2020",6,3,"negative",350847,0.84481807875775
"377","2020",6,3,"neutral",44913,0.106708977407021
"378","2020",6,3,"positive",19924,0.0484729438352287
"379","2020",6,4,"negative",386202,0.851152960185716
"380","2020",6,4,"neutral",43044,0.0944227675768284
"381","2020",6,4,"positive",24327,0.0544242722374559
"382","2020",6,5,"negative",377463,0.84041249705407
"383","2020",6,5,"neutral",44806,0.0976150313806952
"384","2020",6,5,"positive",27199,0.0619724715652344
"385","2020",6,6,"negative",557689,0.825444994036609
"386","2020",6,6,"neutral",75406,0.110521692203418
"387","2020",6,6,"positive",41907,0.0640333137599725
"388","2020",6,7,"negative",609161,0.834332854785405
"389","2020",6,7,"neutral",79353,0.109939424984258
"390","2020",6,7,"positive",39128,0.0557277202303364
"391","2020",6,8,"negative",669630,0.849725540422678
"392","2020",6,8,"neutral",76082,0.0955862768830857
"393","2020",6,8,"positive",42336,0.0546881826942364
"394","2020",6,9,"negative",588829,0.838049977840343
"395","2020",6,9,"neutral",72884,0.102722735060458
"396","2020",6,9,"positive",40052,0.0592272870991989
"397","2020",6,10,"negative",613084,0.832888032863512
"398","2020",6,10,"neutral",81896,0.112328120767394
"399","2020",6,10,"positive",39123,0.0547838463690938
"400","2020",6,11,"negative",604661,0.828391525965212
"401","2020",6,11,"neutral",76258,0.103885336610766
"402","2020",6,11,"positive",45148,0.0677231374240222
"403","2020",6,12,"negative",584449,0.837759510052273
"404","2020",6,12,"neutral",75347,0.107467978467864
"405","2020",6,12,"positive",36357,0.054772511479863
"406","2020",6,13,"negative",602000,0.836857015376371
"407","2020",6,13,"neutral",81818,0.114086251145101
"408","2020",6,13,"positive",34832,0.0490567334785281
"409","2020",6,14,"negative",525879,0.813955247735063
"410","2020",6,14,"neutral",83756,0.126621060992337
"411","2020",6,14,"positive",37936,0.0594236912725993
"412","2020",6,15,"negative",552606,0.833919722292259
"413","2020",6,15,"neutral",75135,0.111508867547018
"414","2020",6,15,"positive",35890,0.0545714101607225
"415","2020",6,16,"negative",541691,0.827094220558181
"416","2020",6,16,"neutral",75377,0.113213554718991
"417","2020",6,16,"positive",39347,0.0596922247228277
"418","2020",6,17,"negative",623847,0.84654574007791
"419","2020",6,17,"neutral",78137,0.103692148600966
"420","2020",6,17,"positive",36693,0.0497621113211237
"421","2020",6,18,"negative",579636,0.833070927641456
"422","2020",6,18,"neutral",78608,0.112151528546072
"423","2020",6,18,"positive",37570,0.0547775438124717
"424","2020",6,19,"negative",595514,0.834187376071333
"425","2020",6,19,"neutral",72971,0.102174217378179
"426","2020",6,19,"positive",46948,0.0636384065504878
"427","2020",6,20,"negative",610633,0.850563476165602
"428","2020",6,20,"neutral",69793,0.0961900108251285
"429","2020",6,20,"positive",37388,0.053246513009269
"430","2020",6,21,"negative",498681,0.846583675108995
"431","2020",6,21,"neutral",58671,0.0964612941674225
"432","2020",6,21,"positive",33776,0.0569550307235825
"433","2020",6,22,"negative",612510,0.840567596172659
"434","2020",6,22,"neutral",74345,0.102019615451367
"435","2020",6,22,"positive",39751,0.0574127883759749
"436","2020",6,23,"negative",521267,0.834298888588611
"437","2020",6,23,"neutral",68884,0.110274574950035
"438","2020",6,23,"positive",34310,0.0554265364613533
"439","2020",6,24,"negative",488646,0.835731456724902
"440","2020",6,24,"neutral",66897,0.112543546269461
"441","2020",6,24,"positive",30285,0.0517249970056377
"442","2020",6,25,"negative",533604,0.843585054967328
"443","2020",6,25,"neutral",64186,0.100532313787293
"444","2020",6,25,"positive",34918,0.0558826312453793
"445","2020",6,26,"negative",426391,0.831358723622699
"446","2020",6,26,"neutral",56853,0.10824631148377
"447","2020",6,26,"positive",29050,0.0603949648935314
"448","2020",6,27,"negative",412171,0.824418095790272
"449","2020",6,27,"neutral",60262,0.116241375200752
"450","2020",6,27,"positive",29336,0.0593405290089762
"451","2020",6,28,"negative",432836,0.831511234163511
"452","2020",6,28,"neutral",60151,0.11504360802705
"453","2020",6,28,"positive",28046,0.0534451578094395
"454","2020",6,29,"negative",450127,0.828331873881114
"455","2020",6,29,"neutral",61809,0.11225583761482
"456","2020",6,29,"positive",31427,0.0594122885040662
"457","2020",6,30,"negative",482999,0.841110931676567
"458","2020",6,30,"neutral",63512,0.109732044574709
"459","2020",6,30,"positive",28133,0.0491570237487239
"460","2020",7,1,"negative",454220,0.826235883936653
"461","2020",7,1,"neutral",65381,0.118918574692681
"462","2020",7,1,"positive",30161,0.0548455413706659
"463","2020",7,2,"negative",404761,0.832212891255634
"464","2020",7,2,"neutral",52555,0.106560731202252
"465","2020",7,2,"positive",29373,0.0612263775421143
"466","2020",7,3,"negative",412510,0.82235049694666
"467","2020",7,3,"neutral",57759,0.11369172947354
"468","2020",7,3,"positive",32188,0.0639577735798003
"469","2020",7,4,"negative",404085,0.822239814816228
"470","2020",7,4,"neutral",56743,0.116782248774724
"471","2020",7,4,"positive",30044,0.0609779364090482
"472","2020",7,5,"negative",480017,0.852614629044903
"473","2020",7,5,"neutral",56947,0.09948362011578
"474","2020",7,5,"positive",27456,0.0479017508393165
"475","2020",7,6,"negative",469213,0.823677292038363
"476","2020",7,6,"neutral",66563,0.11447644584653
"477","2020",7,6,"positive",36188,0.0618462621151069
"478","2020",7,7,"negative",471905,0.824947980304322
"479","2020",7,7,"neutral",62613,0.10912944452611
"480","2020",7,7,"positive",36100,0.0659225751695685
"481","2020",7,8,"negative",438075,0.825011161048997
"482","2020",7,8,"neutral",60905,0.114033858113439
"483","2020",7,8,"positive",31888,0.060954980837564
"484","2020",7,9,"negative",467824,0.824404539918983
"485","2020",7,9,"neutral",65598,0.114939091867097
"486","2020",7,9,"positive",33533,0.0606563682139205
"487","2020",7,10,"negative",540468,0.842840695716833
"488","2020",7,10,"neutral",66427,0.101474922094586
"489","2020",7,10,"positive",34580,0.0556843821885803
"490","2020",7,11,"negative",496771,0.860984238029392
"491","2020",7,11,"neutral",55665,0.0951290124377047
"492","2020",7,11,"positive",24864,0.0438867495329031
"493","2020",7,12,"negative",503498,0.859964217084724
"494","2020",7,12,"neutral",56892,0.0969926250809561
"495","2020",7,12,"positive",25768,0.0430431578343199
"496","2020",7,13,"negative",549477,0.834442072132979
"497","2020",7,13,"neutral",75902,0.116963150250965
"498","2020",7,13,"positive",31819,0.0485947776160558
"499","2020",7,14,"negative",456279,0.827712601780555
"500","2020",7,14,"neutral",64022,0.115982805413932
"501","2020",7,14,"positive",30444,0.0563045928055134
"502","2020",7,15,"negative",491740,0.843416145321625
"503","2020",7,15,"neutral",56006,0.0945435796764535
"504","2020",7,15,"positive",36381,0.062040275001921
"505","2020",7,16,"negative",487476,0.842946746840507
"506","2020",7,16,"neutral",60688,0.102991956514167
"507","2020",7,16,"positive",31075,0.0540612966453261
"508","2020",7,17,"negative",493101,0.838794639094641
"509","2020",7,17,"neutral",61410,0.103873882381019
"510","2020",7,17,"positive",33167,0.0573314785243401
"511","2020",7,18,"negative",554048,0.843011178362382
"512","2020",7,18,"neutral",68827,0.102790955874744
"513","2020",7,18,"positive",35825,0.0541978657628735
"514","2020",7,19,"negative",541079,0.823381692411821
"515","2020",7,19,"neutral",77396,0.117717820200092
"516","2020",7,19,"positive",38164,0.0589004873880869
"517","2020",7,20,"negative",536879,0.829378359655394
"518","2020",7,20,"neutral",75158,0.115436869947353
"519","2020",7,20,"positive",34867,0.0551847703972527
"520","2020",7,21,"negative",571510,0.822125484060406
"521","2020",7,21,"neutral",81276,0.117842494324427
"522","2020",7,21,"positive",40811,0.0600320216151666
"523","2020",7,22,"negative",615470,0.836131101496905
"524","2020",7,22,"neutral",79088,0.107170992059694
"525","2020",7,22,"positive",42384,0.0566979064434013
"526","2020",7,23,"negative",595448,0.820799568097257
"527","2020",7,23,"neutral",80287,0.110124792725758
"528","2020",7,23,"positive",49896,0.0690756391769845
"529","2020",7,24,"negative",553710,0.829875970326305
"530","2020",7,24,"neutral",70713,0.105821811008344
"531","2020",7,24,"positive",41481,0.0643022186653508
"532","2020",7,25,"negative",513639,0.833016321231634
"533","2020",7,25,"neutral",68763,0.11048713863375
"534","2020",7,25,"positive",34653,0.0564965401346151
"535","2020",7,26,"negative",594253,0.841246447409758
"536","2020",7,26,"neutral",77185,0.106440576104584
"537","2020",7,26,"positive",37095,0.0523129764856586
"538","2020",7,27,"negative",575287,0.843370800307265
"539","2020",7,27,"neutral",69433,0.101657070788568
"540","2020",7,27,"positive",36845,0.0549721289041676
"541","2020",7,28,"negative",550745,0.841494869592624
